Provider_Name,Address,County,City,Doses_W1,Doses_W2,Doses_W3,Doses_W4,Doses_W5,Doses_W6,Sum,lon,lat
Tom Thumb Pharmacy 3625,302 S Park Blvd,TARRANT,Grapevine,NA,NA,200,NA,NA,NA,200,-99.7632506,29.2311367
Tom Thumb Pharmacy 3637,1380 W Campbell Rd,DALLAS,Richardson,NA,NA,NA,100,NA,NA,100,-99.7652547,29.229652
Tom Thumb Pharmacy 3641,3411 Custer Pkwy,COLLIN,Richardson,NA,NA,NA,100,NA,NA,100,-99.7654289,29.2256908
Tom Thumb Pharmacy 3645,2200 14th St,COLLIN,Plano,NA,NA,100,100,NA,NA,200,-99.7655932,29.2202466
Tom Thumb Pharmacy 3658,2755 N Collins St,TARRANT,Arlington,NA,NA,100,NA,NA,NA,100,-99.7682172,29.2193051
Tomball Regional Internal Medicine Associates,13414 Medical Complex Dr.,HARRIS,Tomball,NA,NA,NA,100,NA,NA,100,-99.7783187,29.2142212
Tops Surgical Specialty Hospital,17080 Red Oak Dr,HARRIS,Houston,NA,NA,300,NA,NA,NA,300,-99.7828136,29.2112168
Toth Enterprises Ii Victory Medical And Family Care,4303 Victory Dr,TRAVIS,Austin,NA,NA,NA,100,NA,NA,100,-99.7833801,29.2096917
Town And Country Family Physicians,10497 Town And Country Way Ste 360,HARRIS,Houston,NA,200,NA,NA,NA,NA,200,-99.7834632,29.204036
Town of Fairview,372 Town Place,COLLIN,Fairview,NA,100,NA,NA,NA,NA,100,-99.7954949,29.1990056
Trinity Apothecary,"2501 E. Hebron Pkwy, Suite 100B",DENTON,Carrollton,NA,100,NA,NA,NA,NA,100,-99.8111422,29.1969825
Trinity Clinic Family Practice Henderson,105 Zeid Blvd # 2,RUSK,Henderson,NA,NA,NA,100,NA,NA,100,-99.8115345,29.1839402
Trinity Clinic Mineola,1302 N Pacific St,WOOD,Mineola,NA,100,NA,100,NA,NA,200,-99.8481921,29.1821696
Trinity Internal Medicine,313 E 12th St Ste 102 Ste 102,TRAVIS,Austin,NA,NA,NA,100,NA,NA,100,-99.8519082,29.174363
Trott's Call Field Drug,4122 Call Field Rd,WICHITA,Wichita Falls,NA,100,NA,NA,NA,NA,100,-99.8621936,29.16678
TRUBI1 LLC,200 WESLEY DR UNIT A,KERR,Kerrville,NA,100,NA,NA,NA,NA,100,-99.8633349,29.1643744
Ttuhsc-Son Combest Center,301 40th St,LUBBOCK,Lubbock,NA,NA,NA,NA,NA,100,100,-99.8968815,29.1598233
TTUHSC Combest Abilene Community Health Center,1749 Pine St,TAYLOR,Abilene,NA,NA,NA,NA,NA,100,100,-99.9592132,29.1588452
Ttuhsc Pharmacy,3601 4th Street 1a150,LUBBOCK,Lubbock,NA,1100,NA,NA,NA,NA,1100,-99.9607415,29.1583985
TXAM International University Student Hlth Ser,5201 University Blvd,WEBB,Laredo,NA,100,NA,100,NA,NA,200,-99.9627283,29.1549642
Txdads Brenham State Supported Living Center,4001 Highway 36 S,WASHINGTON,Brenham,NA,NA,300,400,NA,NA,700,-99.9629259,29.1450383
Tyler Complete Care,1809 Capital Dr,SMITH,Tyler,NA,NA,NA,200,NA,NA,200,-100.0114866,29.1424218
Tyler County Hospital Family Medical Clinic,104 N Beech St,TYLER,Woodville,NA,NA,NA,200,100,NA,300,-100.2122066,29.112434
Tyler Family Circle Of Care - Tyler - 214 E. Houston,214 E Houston St,SMITH,Tyler,NA,NA,NA,NA,NA,100,100,-100.2122066,29.0905279
Uhs Family Health Clinic,903 W Martin St Fl 4,BEXAR,San Antonio,NA,1200,NA,NA,NA,NA,1200,-100.2268949,29.0896192
Uhs Harlandale Clinic,834 W Southcross Blvd Ste 1,BEXAR,San Antonio,NA,NA,NA,100,NA,NA,100,-100.2269387,29.0478738
Uhs Hilliard Center,919 Locke St,BEXAR,San Antonio,NA,NA,NA,200,NA,NA,200,-100.2278876,29.0423654
Uhs Kenwood Clinic,302 Dora St,BEXAR,San Antonio,NA,NA,NA,100,NA,NA,100,-100.2290619,29.0406502
Uhs Naco Perrin Clinic,4020 Naco Perrin Blvd,BEXAR,San Antonio,NA,100,NA,NA,NA,NA,100,-100.2482398,29.0295851
Uhs North,302 W Rector St,BEXAR,San Antonio,NA,2100,NA,200,NA,NA,2300,-100.270143,29.0198421
Uhs Rbg Pedi 1st Floor,903 W Martin St,BEXAR,San Antonio,NA,NA,NA,300,NA,NA,300,-100.2703971,29.018367
Uhs S. Flores Clinic,7902 S Flores St,BEXAR,San Antonio,NA,NA,NA,100,NA,NA,100,-100.3880404,29.0174528
Uhs Southeast,1055 Ada St,BEXAR,San Antonio,NA,2500,NA,NA,NA,NA,2500,-100.38818,28.99409
Uhs Southwest,2121 Sw 36th St,BEXAR,San Antonio,NA,900,NA,100,NA,NA,1000,-100.3981782,28.993352
Uhs Southwest School Based Clinic,11914 Dragon Ln,BEXAR,San Antonio,NA,NA,NA,100,NA,NA,100,-100.4009428,28.98333
Uhs Zarzamora Clinic,4503 S Zarzamora St,BEXAR,San Antonio,NA,NA,NA,100,NA,NA,100,-100.4040409,28.980217
Umc El Paso Clinic Ysleta,300 S Zaragoza Rd,EL PASO,El Paso,NA,500,NA,600,NA,NA,1100,-100.4095882,28.9792531
Umc El Paso Neighborhood Health Fabens,101 Potasio,EL PASO,Fabens,NA,300,NA,600,NA,NA,900,-100.4339709,28.969106
UMC Internal Medicine,808 Joliet Ave,LUBBOCK,Lubbock,NA,NA,NA,200,NA,NA,200,-100.4343879,28.9677201
Umc Neighborhood Healthcare Center West,6600 N Desert Blvd,EL PASO,El Paso,NA,500,NA,600,NA,NA,1100,-100.4361001,28.9667591
Umc Nhc East,1521 Joe Battle Blvd.,EL PASO,El Paso,NA,500,NA,600,NA,NA,1100,-100.4541009,28.957644
"Umcp, Lakeridge Urgent Care",5130 82nd St,LUBBOCK,Lubbock,NA,NA,NA,100,NA,NA,100,-100.4548913,28.9559917
United Market St Pharmacy 562,11999 Dallas Pkwy,COLLIN,Frisco,NA,500,NA,100,NA,NA,600,-100.455679,28.9416779
United Market St. Pharmacy 564,700 N Denton Tap Rd,DALLAS,Coppell,NA,NA,NA,100,NA,NA,100,-100.455679,28.9405024
United Memorial Medical Center,510 West Tidwell Road,HARRIS,Houston,NA,300,300,NA,NA,NA,600,-100.4601166,28.9331124
UNITED PHARMACY #539,1414 WEST WILSON,HUTCHINSON,Borger,NA,100,NA,100,NA,NA,200,-100.4802385,28.8969526
United Pharmacy #548,3301 South 14th Street,TAYLOR,Abilene,NA,300,NA,100,NA,NA,400,-100.4808453,28.8969526
United Pharmacy 505,401 Slide Rd,LUBBOCK,Lubbock,NA,200,NA,NA,NA,NA,200,-100.4820752,28.8964332
United Pharmacy 506,1701 50th St,LUBBOCK,Lubbock,NA,300,NA,NA,NA,NA,300,-100.4849741,28.8819829
United Pharmacy 509,511 College Ave,HOCKLEY,Levelland,NA,NA,NA,100,NA,NA,100,-100.5107637,28.8760516
United Pharmacy 513,3000 Wilbarger St,WILBARGER,Vernon,NA,NA,NA,100,NA,100,200,-100.599291,28.855896
United Pharmacy 514,1000 W 11th St,HARDEMAN,Quanah,NA,NA,NA,200,NA,NA,200,-100.6434273,28.8550166
United Pharmacy 515,311 South Ave D.,WICHITA,Burkburnett,NA,NA,NA,100,NA,NA,100,-100.650537,28.8523244
United Pharmacy 516,4516 Old Jacksboro Hwy,WICHITA,Wichita Falls,NA,NA,NA,100,NA,NA,100,-100.7987427,28.8507318
United Pharmacy 518,2105 Avenue F Nw,CHILDRESS,Childress,NA,NA,NA,100,NA,NA,100,-100.800116,28.8507318
United Pharmacy 520,1229 State Highway 16 S,YOUNG,Graham,NA,NA,NA,100,NA,NA,100,-100.8021427,28.8217159
United Pharmacy 521,2522 Iowa Park Road,WICHITA,Wichita Falls,NA,NA,NA,100,NA,NA,100,-100.8030462,28.8209959
United Pharmacy 522,4701 S Washington St,RANDALL,Amarillo,NA,NA,NA,200,NA,NA,200,-100.8557428,28.8158368
United Pharmacy 523,5601 W Amarillo Blvd,POTTER,Amarillo,NA,300,NA,NA,NA,NA,300,-100.8976869,28.8129422
United Pharmacy 525,2802 Hwy 83 South,OCHILTREE,Perryton,NA,NA,NA,100,NA,100,200,-100.8991333,28.8127386
United Pharmacy 526,2530 S Georgia St,POTTER,Amarillo,NA,200,NA,NA,NA,NA,200,-100.9008098,28.8127386
United Pharmacy 527,1501 E Amarillo Blvd,POTTER,Amarillo,NA,NA,NA,100,NA,NA,100,-100.900854,28.8127386
United Pharmacy 528,1420 NORTH HOBART,GRAY,Pampa,NA,NA,NA,NA,NA,100,100,-100.9170474,28.8081385
United Pharmacy 529,5807 Sw 45th Ave Ste 100,RANDALL,Amarillo,NA,500,NA,100,NA,NA,600,-100.9180317,28.8081385
United Pharmacy 530,3553 South Soncy,RANDALL,Amarillo,NA,NA,NA,100,NA,NA,100,-100.9642206,28.8051917
United Pharmacy 532,201 N 23rd St,RANDALL,Canyon,NA,300,NA,100,NA,100,500,-100.9711629,28.774441
United Pharmacy 533,3400 River Rd,POTTER,Amarillo,NA,100,NA,NA,NA,NA,100,-100.9906361,28.7169246
United Pharmacy 534,1601 Tennessee Ave,HARTLEY,Dalhart,NA,NA,100,100,NA,100,300,-101.1990806,28.715036
United Pharmacy 536,1401 Tahoka Rd,TERRY,Brownfield,NA,100,NA,NA,NA,100,200,-101.2462688,28.713229
United Pharmacy 547,920 N Willis St,TAYLOR,Abilene,NA,NA,NA,200,NA,NA,200,-101.3053487,28.713229
United Pharmacy 549,3500 College Ave,SCURRY,Snyder,NA,NA,NA,100,NA,NA,100,-101.3351728,28.7100368
United Pharmacy 550,104 W 9th St,BAILEY,Muleshoe,NA,NA,NA,100,NA,NA,100,-101.3608035,28.7094522
United Pharmacy 551,8010 Frankford Ave,LUBBOCK,Lubbock,NA,NA,NA,100,NA,NA,100,-101.3768392,28.6777783
United Pharmacy 552,6313 4th Street,LUBBOCK,Lubbock,NA,NA,NA,100,NA,NA,100,-101.395226,28.6736895
United Pharmacy 554,300 E Commerce St,BROWN,Brownwood,NA,NA,NA,NA,NA,100,100,-101.411471,28.6666252
United Pharmacy 555,12815 Indiana Ave,LUBBOCK,Lubbock,NA,400,NA,NA,NA,NA,400,-101.4411458,28.6267822
United Pharmacy 574,2160 Pine St,TAYLOR,Abilene,NA,NA,NA,100,NA,NA,100,-101.4615273,28.6247823
United Pharmacy 578,505 S Access Rd W,CALLAHAN,Clyde,NA,200,NA,NA,NA,100,300,-101.4678118,28.6228485
United Regional Health Care System,1600 11th Street,WICHITA,Wichita Falls,NA,NA,1775,NA,NA,NA,1775,-101.4726044,28.620326
United Regional Health Care System,NA,WICHITA,Wichita Falls,975,NA,NA,NA,NA,NA,975,-101.4748233,28.5363194
"University Health Services, UT-Austin",100 W. Dean Keeton,TRAVIS,Austin,NA,200,NA,NA,NA,NA,200,-101.490994,28.5198029
University Health System,4502 Medical Dr,BEXAR,San Antonio,NA,NA,NA,NA,10725,NA,10725,-101.4918023,28.5193252
University Health System - Inpatient,4502 Medical Dr,BEXAR,San Antonio,5850,975,7450,975,NA,10725,25975,-101.4971037,28.4587722
University Health System - Robert B Green Campus,903 W Martin St,BEXAR,San Antonio,NA,1600,NA,NA,NA,NA,1600,-101.7076622,28.4584277
UNIVERSITY MEDICAL CENTER LUBBOCK,602 Indiana Ave,LUBBOCK,Lubbock,NA,NA,3050,NA,NA,NA,3050,-101.7236437,28.4455425
UNIVERSITY MEDICAL CENTER LUBBOCK,NA,LUBBOCK,Lubbock,1950,NA,NA,NA,NA,NA,1950,-101.7324522,28.4372042
University Medical Center of El Paso,4815 Alameda Ave,EL PASO,El Paso,2925,1950,NA,1950,5000,5000,16825,-101.7326554,28.4096922
UNIVERSITY OF TEXAS MEDICAL BRANCH,301 University Blvd,GALVESTON,Galveston,NA,NA,3500,NA,NA,NA,3500,-101.7556783,28.4074917
University Of Texas Medical Branch - Clear Lake,200 Blossom,HARRIS,Webster,NA,NA,300,200,NA,975,1475,-101.7793662,28.406177
University Of Texas Medical Branch - Clear Lake,NA,HARRIS,Webster,975,NA,NA,NA,NA,NA,975,-101.7880404,28.4019178
University Of Texas Medical Branch Hospital,301 University Blvd,GALVESTON,Galveston,2925,1950,2750,NA,NA,3900,11525,-101.798366,28.4005228
University Of Texas Medicine,8300 Floyd Curl Dr,BEXAR,San Antonio,NA,2500,NA,NA,NA,NA,2500,-101.8004097,28.3961978
University Of Texas Medicine Hill Country,25723 Old Federicksberg Rd,BEXAR,Boerne,NA,500,NA,NA,NA,NA,500,-101.8113832,28.3802068
Urgent Health Solutions,525 N Brentwood,ANGELINA,Lufkin,NA,900,NA,100,NA,NA,1000,-101.8113832,28.376473
Usmd Hospital At Arlington Pharmacy,801 W Interstate 20,TARRANT,Arlington,NA,NA,500,NA,NA,NA,500,-101.8124749,28.3066874
USMD Las Colinas,6750 N. MacArthur Blvd,DALLAS,Irving,NA,500,NA,NA,NA,NA,500,-101.8157209,28.0372767
Ut Health Austin (Dell Medical School),1601 Trinity Avenue,TRAVIS,Austin,NA,1950,NA,NA,NA,1950,3900,-101.8162149,28.0336352
UT Health Austin (Dell Medical School),NA,TRAVIS,Austin,2925,NA,NA,NA,NA,NA,2925,-101.8166602,27.9747314
Ut Health East Texas Athens,2000 S Palestine St # 40024,HENDERSON,Athens,NA,NA,NA,NA,100,NA,100,-101.8300806,27.9256079
UT Health Henderson Hospital,300 Wilson St,DEWITT,Henderson,NA,NA,NA,NA,100,NA,100,-101.8379215,27.9015739
Ut Health Jacksonville Hospital,501 S Ragsdale St,CHEROKEE,Jacksonville,NA,NA,NA,NA,100,NA,100,-101.8406375,27.8872133
Ut Health Pittsburg Hospital,2701 Us Highway 271 N,CAMP,Pittsburg,NA,NA,NA,NA,100,NA,100,-101.8435351,27.8551928
Ut Health Quitman Hospital,117 N Winnsboro St,WOOD,Quitman,NA,NA,NA,NA,100,NA,100,-101.8435351,27.8463106
UT Health RGV Edinburg,NA,HIDALGO,Edinburg,1950,NA,NA,NA,NA,NA,1950,-101.843843,27.7981862
Ut Health Rgv Employee Health Edinburg,1210 W Schunior St,HIDALGO,Edinburg,NA,NA,975,1950,NA,975,3900,-101.8465854,27.7969461
Ut Health Rgv Multispecialty,2106 Treasure Hills Blvd Ste 1.326,CAMERON,Harlingen,NA,500,NA,NA,NA,NA,500,-101.8560278,27.7893562
UT Health San Antonio Verde Hills PCC,10350 Bandera Rd Ste 140,BEXAR,San Antonio,NA,200,NA,NA,NA,NA,200,-101.8654824,27.7893562
UT Health Science Center Tyler,11937 Us Highway 271,SMITH,Tyler,NA,NA,NA,1000,1500,1950,4450,-101.8657571,27.7867179
UT Health Science Center Tyler,NA,SMITH,Tyler,3900,NA,NA,NA,NA,NA,3900,-101.8683221,27.7800347
Ut Health Shavano Park Pcc,14530 Nw Military Hwy # 108,BEXAR,San Antonio,NA,700,NA,NA,NA,NA,700,-101.8689457,27.778251
"Ut Heath Westover Hills Clinic, - San Antonio","11212 State Highway 151, Suite 100 Sa Tx 7",BEXAR,San Antonio,NA,1000,NA,NA,NA,NA,1000,-101.8698367,27.778251
UT MD Anderson Cancer Center,1515 Holcombe Blvd,HARRIS,Houston,4875,975,4850,NA,NA,4875,15575,-101.8717968,27.7769909
UT Medicine,3939 Medical Dr Ste 100,BEXAR,San Antonio,NA,2000,NA,NA,NA,NA,2000,-101.8854295,27.7750448
Ut Physicians,8810 Highway 6 Ste 100,FORT BEND,Missouri City,NA,200,NA,100,NA,NA,300,-101.885875,27.7664046
Ut Physicians Greens Clinic,550 Greens Parkway Ste 150,HARRIS,Houston,NA,NA,NA,300,NA,NA,300,-101.8893974,27.764797
Ut Physicians Multispecialty-Jensen,2620 E Crosstimbers St Ste 100,HARRIS,Houston,NA,NA,NA,100,NA,NA,100,-101.8910253,27.7587711
UT PHYSICIANS MULTISPECIALTY CLINIC-VICTORY,7364 Antoine Dr,HARRIS,Houston,NA,NA,NA,500,NA,NA,500,-101.8910253,27.7586095
UT Southwestern Medical Center,5323 Harry Hines Blvd,DALLAS,Dallas,5850,975,7950,1700,10000,10725,37200,-101.8912391,27.7586095
UTHealth Carthage,409 West Cottage Road,PANOLA,Carthage,NA,NA,NA,NA,100,NA,100,-101.8912391,27.757067
UTHealth RGV AHEC Primary Care At Bob Clark,9901 California Rd.,CAMERON,Brownsville,NA,NA,NA,100,NA,NA,100,-101.8912605,27.7569845
UTHEALTH RGV Family Health,2810 W. Expressway 83,HIDALGO,Mercedes,NA,400,NA,NA,NA,975,1375,-101.8925583,27.7554607
UTHealth RGV PRIMARY CARE,230 N. 86TH ST,HIDALGO,Edinburg,NA,NA,NA,NA,100,NA,100,-101.8925584,27.7527506
Utmb-Angleton Danbury Campus,132 E Hospital Dr,BRAZORIA,Angleton,NA,500,NA,NA,NA,NA,500,-101.8961898,27.7520495
Utp Heights Clinic,925 N Shepherd Dr,HARRIS,Houston,NA,NA,NA,100,NA,NA,100,-101.8980836,27.7513279
Uvalde Memorial Hospital,1025 Garner Field Rd.,UVALDE,Uvalde,NA,400,NA,100,100,975,1575,-101.9002225,27.7506949
Vaccine Machine,4501 Spicewood Sprigs Rd,TRAVIS,Austin,NA,100,NA,NA,NA,NA,100,-101.9004506,27.7492514
Val Verde Rural Health Clinic,1801 N. Bedell,VAL VERDE,Del Rio,NA,500,NA,500,NA,975,1975,-101.9010261,27.7470855
Valley Baptist Family Practice Residency,2222 Benwood St,CAMERON,Harlingen,NA,600,NA,NA,NA,NA,600,-101.9013811,27.7388176
Valley Baptist Medical Center,2101 Pease St,CAMERON,Harlingen,NA,NA,800,NA,NA,NA,800,-101.9024951,27.7299106
Valley Baptist Medical Center,NA,CAMERON,Harlingen,2925,NA,NA,NA,NA,NA,2925,-101.9025396,27.7256504
Valley Baptist Medical Center Brownsville,1040 W Jefferson St,CAMERON,Brownsville,NA,900,NA,NA,NA,NA,900,-101.902807,27.7229389
"Valley Doctors Clinic Of Brownsville, Pllc",2300 Central Blvd,CAMERON,Brownsville,NA,NA,NA,100,NA,NA,100,-101.904233,27.7157199
Valley Health Clinic,2542 Central Palm Drive,STARR,Rio Grande City,NA,100,NA,NA,NA,NA,100,-101.9044112,27.712792
Valley House Calls Pllc,1795 W Us Highway 77,CAMERON,San Benito,NA,1000,NA,NA,NA,NA,1000,-101.9059264,27.7118504
Valley Medical Art Clinic,5201 N 10th St,HIDALGO,McAllen,NA,500,NA,NA,NA,NA,500,-101.9063171,27.7080859
Valley Regional Medical Center,100A E. Alton Gloor,CAMERON,Brownsville,NA,600,100,NA,300,NA,1000,-101.9074415,27.7079428
Van Horn Rural Health Clinic,Eisenhower Rd Fm 2185,CULBERSON,Van Horn,NA,100,NA,NA,NA,200,300,-101.9082358,27.6929689
Vaxanation Mobile Vaccination Clinic,14655 North West Fwy,HARRIS,Houston,NA,500,NA,NA,NA,NA,500,-101.9192865,27.6884137
Vcare Clinics - Carrollton,1445 Mac Arthur Dr,DALLAS,Carrollton,NA,100,NA,NA,NA,NA,100,-101.9201874,27.6863586
Vcare Clinics - Houston,8121 Broadway St,HARRIS,Houston,NA,200,NA,NA,NA,NA,200,-101.920426,27.6850409
Vcare Clinics - Pasadena,2615 Strawberry Rd,HARRIS,Pasadena,NA,NA,NA,100,NA,NA,100,-101.9209469,27.6846777
Victoria County Public Health Department,2805 N Navarro,VICTORIA,Victoria,NA,100,NA,NA,NA,1000,1100,-101.9212431,27.6841137
Victoria Fire Department,1703 E. Airline,VICTORIA,Victoria,NA,200,NA,NA,NA,NA,200,-101.9213931,27.6797686
Vik Complete Care Lakeway,1518 Ranch Rd. 620 S. Bldg. H,TRAVIS,Austin,NA,NA,NA,300,NA,NA,300,-101.9213931,27.6652644
Village Medical,102 N Friendswood Dr Ste 100,GALVESTON,Friendswood,NA,NA,NA,100,NA,NA,100,-101.9232448,27.6134896
Village Medical- Clear Creek,302 Highway 3 S,GALVESTON,League City,NA,400,NA,NA,NA,NA,400,-101.9237529,27.6134532
Village Medical - Memorial,9055 Katy Fwy Ste 200,HARRIS,Houston,NA,500,NA,NA,NA,NA,500,-101.9247335,27.6074762
Village Medical Center At Alden Bridge,8000 Research Forest Dr Ste 360,MONTGOMERY,Spring,NA,500,NA,NA,NA,NA,500,-101.9247335,27.6068511
Vital Family Practice Center,1900 Oates Dr,DALLAS,Mesquite,NA,500,NA,NA,NA,NA,500,-101.9280763,27.5765427
VITALANT,2523 48th Street,LUBBOCK,Lubbock,NA,200,NA,NA,NA,NA,200,-101.9381359,27.5734867
Waco-McLennan County Public Health District,225 W Waco Dr,MCLENNAN,Waco,NA,NA,NA,NA,1500,NA,1500,-101.9402006,27.5723292
Waco Center for Youth,3501 N. 19th St.,MCLENNAN,Waco,NA,300,NA,NA,NA,NA,300,-101.9409473,27.5697775
Waco Internal Medicine Associates,301 Richland W Cir,MCLENNAN,Waco,NA,NA,NA,100,NA,NA,100,-101.9443018,27.5680971
Wadley Regional Medical Center,1000 Pine,BOWIE,Texarkana,NA,NA,200,NA,200,NA,400,-101.9545554,27.5637633
Wadley Regional Medical Center,NA,BOWIE,Texarkana,975,NA,NA,NA,NA,NA,975,-101.9552018,27.5421291
Walgreens #21173,1600 COIT RD,COLLIN,Plano,NA,NA,NA,100,NA,NA,100,-101.9661476,27.5325136
Walgreens 11515,5000 Teasley Ln,DENTON,Denton,NA,NA,NA,100,NA,NA,100,-101.9673069,27.5312639
Walgreens 15993,2341 EAST MAIN,MAVERICK,Eagle Pass,NA,NA,NA,100,NA,NA,100,-101.9706511,27.5197662
Walgreens Pharmacy 01970,3407 Wells Branch Pkwy,TRAVIS,Austin,NA,NA,NA,100,NA,NA,100,-101.9722117,27.5197662
Walgreens Pharmacy 03081,1408 N 16th St,ORANGE,Orange,NA,NA,NA,100,NA,100,200,-101.9781052,27.5167245
Walgreens Pharmacy 03911,2001 Custer Rd,COLLIN,Plano,NA,NA,NA,100,NA,NA,100,-102.0645432,27.5166684
Walgreens Pharmacy 03917,922 E King Ave,KLEBERG,Kingsville,NA,NA,NA,100,NA,NA,100,-102.0917802,27.5161593
Walgreens Pharmacy 04013,18207 Midway Rd,DENTON,Dallas,NA,NA,NA,100,NA,NA,100,-102.099146,27.5160517
Walgreens Pharmacy 04014,1804 E Hebron Pkwy,DENTON,Carrollton,NA,NA,NA,100,NA,NA,100,-102.0996081,27.5160335
Walgreens Pharmacy 04027,5200 Westheimer Rd,HARRIS,Houston,NA,NA,NA,100,NA,NA,100,-102.0996081,27.5140943
Walgreens Pharmacy 04100,51 Dixie Dr,BRAZORIA,Clute,NA,NA,NA,100,NA,NA,100,-102.0996081,27.5060056
Walgreens Pharmacy 04113,1620 S Gordon St,BRAZORIA,Alvin,NA,NA,NA,100,NA,NA,100,-102.0996081,27.4901305
Walgreens Pharmacy 04161,8206 Highway 6 N,HARRIS,Houston,NA,100,NA,NA,NA,NA,100,-102.1171832,27.4901305
Walgreens Pharmacy 04171,2050 Long Prairie Rd,DENTON,Flower Mound,NA,NA,NA,100,NA,NA,100,-102.1257563,27.4786246
Walgreens Pharmacy 04373,1001 Loop 274,BRAZORIA,Angleton,NA,NA,NA,100,NA,NA,100,-102.1278997,27.4765029
Walgreens Pharmacy 04587,2360 Justin Rd,DENTON,Highlands,NA,NA,NA,100,NA,NA,100,-102.128257,27.4642854
Walgreens Pharmacy 04663,3001 Eldorado Pkwy,COLLIN,McKinney,NA,NA,NA,100,NA,NA,100,-102.1348291,27.2283158
Walgreens Pharmacy 04719,5297 State Highway 121,DENTON,The Colony,NA,NA,NA,100,NA,NA,100,-102.1348661,27.2196838
Walgreens Pharmacy 04786,5049 Preston Rd,COLLIN,Frisco,NA,NA,NA,100,NA,NA,100,-102.1433146,27.2152199
Walgreens Pharmacy 04787,1226 W Mcdermott Dr,COLLIN,Allen,NA,NA,NA,100,NA,NA,100,-102.1550531,26.9065793
Walgreens Pharmacy 04818,8801 Lakeview Pkwy,ROCKWALL,Rowlett,NA,NA,NA,100,NA,NA,100,-102.2222058,26.48094
Walgreens Pharmacy 04860,510 E Main St,COLLIN,Allen,NA,NA,NA,100,NA,NA,100,-102.2566025,26.4646213
Walgreens Pharmacy 04875,3033 S 14th St,TAYLOR,Abilene,NA,NA,NA,100,NA,NA,100,-102.2673997,26.3906993
Walgreens Pharmacy 05161,101 W University Dr,DENTON,Denton,NA,NA,NA,100,NA,NA,100,-102.2676269,26.3906993
Walgreens Pharmacy 05377,833 Sw Wilshire Blvd,JOHNSON,Burleson,NA,NA,NA,100,NA,NA,100,-102.3153404,26.3825639
Walgreens Pharmacy 05434,1621 W Henderson St,JOHNSON,Cleburne,NA,NA,NA,100,NA,NA,100,-102.3343971,26.3821422
Walgreens Pharmacy 05612,3320 Bell St,RANDALL,Amarillo,NA,NA,NA,100,NA,NA,100,-102.3442909,26.3789229
Walgreens Pharmacy 05613,5921 Hillside Rd,RANDALL,Amarillo,NA,NA,NA,100,NA,NA,100,-102.348401,26.3754157
Walgreens Pharmacy 05710,18410 Preston Rd,COLLIN,Dallas,NA,NA,NA,100,NA,NA,100,-102.349876,26.375392
Walgreens Pharmacy 05827,2911 Ridge Rd,ROCKWALL,Rockwall,NA,NA,NA,100,NA,NA,100,-102.3510174,26.3751897
Walgreens Pharmacy 05921,1050 E Us Highway 377,HOOD,Granbury,NA,NA,NA,100,NA,NA,100,-102.3558792,26.373242
Walgreens Pharmacy 05960,1103 W Round Grove Rd,DENTON,Lewisville,NA,NA,NA,100,NA,NA,100,-102.365393,26.3345995
Walgreens Pharmacy 05963,3801 Fm 3009,GUADALUPE,Schertz,NA,NA,NA,100,NA,NA,100,-102.3655556,26.3091714
Walgreens Pharmacy 06182,15111 Wallisville Rd,HARRIS,Houston,NA,NA,NA,NA,NA,400,400,-102.3667921,26.3044292
Walgreens Pharmacy 06196,309 E End Blvd N,HARRISON,Marshall,NA,NA,NA,100,NA,NA,100,-102.3673739,26.2963959
Walgreens Pharmacy 06329,720 W Kirby St,COLLIN,Wylie,NA,NA,NA,100,NA,NA,100,-102.3688507,26.2961302
Walgreens Pharmacy 06501,2601 S Greorgia,RANDALL,Amarillo,NA,NA,NA,100,NA,NA,100,-102.3708328,26.2940531
Walgreens Pharmacy 06542,1100 Geronimo Dr,EL PASO,El Paso,NA,NA,NA,100,NA,NA,100,-102.3725423,26.292678
Walgreens Pharmacy 06562,1201 Ferris Ave,ELLIS,Waxahachie,NA,NA,NA,100,NA,NA,100,-102.3749158,26.2920947
Walgreens Pharmacy 06663,4201 E Renner Rd,COLLIN,Richardson,NA,NA,NA,100,NA,NA,100,-102.3769471,26.2898312
Walgreens Pharmacy 06907,6600 Airline Dr,HARRIS,Houston,NA,NA,NA,NA,NA,400,400,-102.3797706,26.289267
Walgreens Pharmacy 07242,3603 Lamar Ave,LAMAR,Paris,NA,NA,NA,100,NA,NA,100,-102.3914749,26.2869208
Walgreens Pharmacy 07459,1515 Broadway,BRAZORIA,Pearland,NA,NA,NA,100,NA,NA,100,-102.3981221,26.2869208
Walgreens Pharmacy 07645,3030 Main St,DENTON,Frisco,NA,NA,NA,100,NA,NA,100,-102.4060455,26.2689552
Walgreens Pharmacy 07937,991 N Willis St,TAYLOR,Abilene,NA,NA,NA,100,NA,NA,100,-102.4119101,26.2663736
Walgreens Pharmacy 09040,2315 W Washington St,ERATH,Stephenville,NA,NA,NA,200,NA,NA,200,-102.4138799,26.262707
Walgreens Pharmacy 09143,504 Highway 71 W,BASTROP,Bastrop,NA,NA,NA,100,NA,NA,100,-102.4138799,26.2614172
Walgreens Pharmacy 09205,1309 Highway 35 N,ARANSAS,Rockport,NA,NA,NA,100,NA,NA,100,-102.5125182,26.2614172
